ป๊อก	-12.702256
บังคับใจ	-13.395403
งอกงาม	-11.785965
กาชาด	-13.395403
ร่มโพธิ์ร่มไทร	-13.395403
หันเห	-12.296790
เกียรติภูมิ	-13.395403
ล้านนา	-13.395403
กิจวัตร	-12.296790
พรึ่บพรั่บ	-13.395403
วังเวง	-12.702256
พรหมมาสตร์	-12.702256
ตึก	-8.543373
แข้งขา	-13.395403
กลั้น	-9.757817
ราชวงศ์	-11.449493
ตึง	-10.028107
เกลียดชัง	-10.830453
กลั้ว	-10.997507
หนึบ	-13.395403
ระฟ้า	-13.395403
โบสถ์วิหาร	-13.395403
โหมโรง	-13.395403
บง	-13.395403
ถือดี	-12.702256
ดุดัน	-11.785965
ต่างหู	-12.296790
เอาบุญเอาคุณ	-12.702256
ตบแต่ง	-12.702256
บัวลอย	-13.395403
คีส	-12.702256
อธิปไตย	-12.702256
เนิบๆ	-11.449493
หินปะการัง	-13.395403
ลาวดวงเดือน	-12.296790
คีม	-13.395403
โมโห	-9.869042
ใจความ	-11.785965
แม่สื่อ	-13.395403
ปรามาส	-12.702256
รู้อับรู้อาย	-13.395403
น้ำโห	-13.395403
เหลียว	-8.852108
ปลาแซมมอน	-12.296790
ฝ้าย	-10.997507
เมาท์	-13.395403
คอนแวนต์	-12.009108
คลีโอพัตรา	-13.395403
ฝรั่งกังไส	-13.395403
ดำรง	-10.910496
ปลดเปลื้อง	-12.296790
ระคน	-10.450964
คีบ	-10.910496
ล่วงหน้า	-9.425111
เนื้อไม้	-13.395403
ตาขวาง	-11.449493
ระยับ	-9.840055
โฉเก	-13.395403
นิสิต	-13.395403
ออกจะตาย	-12.702256
คนอื่นคนไกล	-13.395403
เติมเต็ม	-12.702256
คร่ำคร่า	-12.296790
ชาญ	-12.702256
ตึงเขม็ง	-13.395403
ชาด	-13.395403
ผล็อย	-11.603643
ไอโขลก	-13.395403
คราม	-10.399670
เค้าโครง	-13.395403
ขอรับ	-9.588740
เย็นยะเยือก	-13.395403
พรรค์	-10.687353
คราว	-7.869950
ชาว	-7.940082
โอบอุ้ม	-11.315961
คราบ	-11.315961
ชาย	-5.674054
ชาม	-9.425111
เสียน้อยเสียยาก	-13.395403
จุ๊	-12.296790
มักได้	-13.395403
ขะมุกขะมอม	-12.296790
ห้าว	-10.176527
ตลบหลัง	-13.395403
โหรงเหรง	-12.702256
ตึ้กตั้ก	-13.395403
ต่างบ้านต่างเมือง	-13.395403
คราง	-10.137306
ยอมความ	-13.395403
สาว	-5.578986
สาร	-11.603643
สาย	-7.778632
สาม	-7.355148
ขอร้อง	-10.176527
ทำเนียม	-13.395403
โทมนัสใจ	-13.395403
ศึกษา	-8.760674
ถ้า	-5.957019
ถ้ำ	-11.198178
ดินสอ	-11.092818
โยม	-9.132723
จอแจ	-12.296790
อนุชน	-13.395403
มิหนำซ้ำ	-10.997507
ซักฟอก	-12.702256
ระงับ	-10.304360
คลุกคลี	-11.449493
จุก	-10.687353
กำลังใจ	-10.562189
มุ่งมาด	-12.702256
สาก	-12.296790
ใจบุญ	-12.702256
ต้องเต	-13.395403
สรรพสามิต	-10.687353
สะอาดสะอ้าน	-10.830453
กึกก้อง	-12.296790
กินอยู่หลับนอน	-11.603643
เล็กๆ	-10.830453
สาด	-10.028107
โฮ่ย	-13.395403
จุด	-8.607911
จุน	-11.198178
จำปา	-13.395403
สาป	-12.009108
สาบ	-13.395403
สาน	-10.622814
กะร่องกะรอย	-13.395403
รับลมรับแดด	-13.395403
พร่างา	-13.395403
หวุดหวิด	-12.296790
แต่อย่างไร	-13.395403
ซ่า	-11.449493
หัวเสีย	-10.997507
ช่องโหว่	-12.009108
สั่งสอน	-10.562189
ซีดเผือด	-13.395403
กำกวม	-12.702256
สั้นๆ	-13.395403
เอียงกระเท่เร่	-13.395403
ค่อยเป็นค่อยไป	-13.395403
หน่อย	-7.044517
กลายๆ	-13.395403
คะยั้นคะยอ	-12.702256
อนุทิน	-13.395403
ยื่น	-8.575121
เสียวสยองใจ	-13.395403
ข้นคลั่ก	-13.395403
เวียดนาม	-12.702256
ความเห็นใจ	-13.395403
แพร่งพราย	-13.395403
อ้าง	-9.503582
เมืองแม่	-13.395403
ฮ่องกง	-13.395403
cut	-13.395403
ลิลลี่	-12.009108
ขลับ	-10.399670
จี๊ดๆ	-13.395403
แอสพารากัส	-13.395403
จั๊งค์	-13.395403
เอาแต่	-11.603643
เหิม	-13.395403
คู่แข่ง	-12.009108
หวาดระแวง	-11.198178
ห้อยระย้า	-12.009108
อ้าว	-8.202446
อ้าย	-12.702256
ทารุณ	-11.198178
ประสิทธิภาพ	-12.296790
เจนตา	-12.702256
จิ้งโกร่ง	-13.395403
ลี้ลับ	-12.702256
ยูง	-13.395403
มืดฟ้า	-13.395403
อุบะ	-12.702256
เล่นลาย	-13.395403
ตรวจตรา	-11.449493
หลุดปาก	-9.961416
ประดุจ	-11.449493
โบว์	-12.702256
ขั้น	-9.013376
ช่างซักช่างไซ้	-13.395403
เสี่ย	-12.702256
ตลิ่งชัน	-13.395403
กรรณิการ์	-13.395403
บ๊าย บาย	-13.395403
ประนม	-11.785965
ผิดแผก	-11.603643
ขั้ว	-11.449493
วิกผม	-13.395403
คุณลักษณะ	-12.009108
ยั้งงี้	-12.702256
คล้องจอง	-12.702256
อันตราย	-10.562189
ผูกใจเจ็บ	-12.702256
เพิ่ง	-7.406441
อาจิณ	-12.296790
บรรณาการ	-13.395403
บรรเทา	-12.296790
ศักดินา	-12.009108
กุกๆ	-13.395403
กิจธุระ	-13.395403
สต๊าร์ท	-12.702256
จร	-13.395403
แน่แน่ว	-13.395403
กล้ำกราย	-13.395403
โคน	-10.756345
บุรุษ	-9.869042
กระทุ้ง	-12.296790
ขั้นตอน	-10.756345
เพิ่ม	-9.221015
ศักดิ์	-10.756345
หวือ	-11.315961
เหย็งๆ	-13.395403
หม้อน้ำ	-12.702256
อุดมคติ	-11.449493
ระแคะระคาย	-11.315961
กำปั้นทุบดิน	-13.395403
กระด้างกระเดื่อง	-13.395403
เวลานั้น	-13.395403
สนิทสนม	-9.370051
เนิบนาบ	-13.395403
ห่อน	-13.395403
ใคร่	-10.063198
ใคร้	-12.296790
หลนเต้าเจี้ยว	-13.395403
ปัจจัย	-12.009108
น่าน	-12.702256
ท้วง	-10.562189
สะอาดตา	-13.395403
เต็มรัก	-13.395403
ใครๆ	-11.315961
บัดซบ	-12.296790
น้ำพริกเผา	-11.785965
ก๊อดฟาเธอร์	-12.296790
อาจารย์	-8.722574
ติดๆ	-13.395403
หยอกเย้า	-11.315961
เลือกสรร	-12.009108
ครึ้มอกครึ้มใจ	-13.395403
คุณแม่	-12.702256
ขัดสมาธิ	-11.785965
แอบแฝง	-11.603643
ท้วม	-10.350880
โฉลก	-13.395403
แบมือ	-13.395403
หรี่	-10.505031
อพาร์ตเม้นต์	-12.296790
สมบูรณ์	-10.259909
เดี๋ยวนั้น	-11.315961
ปลอด	-9.545255
สลึง	-12.702256
ระริกระรวย	-13.395403
เคียน	-13.395403
บิดร	-13.395403
จรรยา	-13.395403
ปลอบ	-10.137306
เก่งกาจ	-12.296790
ตกงาน	-12.296790
ปลอก	-11.315961
บิดา	-8.551216
เคียง	-9.929667
เลยตามเลย	-13.395403
จ๊ะเอ๋	-13.395403
ร้อยวันพันปี	-11.198178
ขุ่นมัว	-10.910496
ฟรังก์	-13.395403
สเต็กราด	-13.395403
ปิ่น	-13.395403
เต็มประตู	-12.296790
ศิลปิน	-11.603643
มีเวรมีกรรม	-12.296790
เงามืด	-13.395403
จับเจ่า	-12.296790
ปลอม	-11.092818
พ่อแม่	-8.169656
ครู่หนึ่ง	-13.395403
ผิว	-8.404970
สนราคา	-13.395403
หยอยๆ	-13.395403
บริการ	-9.757817
ลำบาก	-8.941055
กระหึ่ม	-11.315961
คอนเซปต์	-13.395403
กีดกัน	-10.910496
เล็ดรอด	-13.395403
โป๊	-12.296790
บ่อย	-8.432558
เนืองๆ	-12.296790
เถียงคำไม่ตกฟาก	-13.395403
ท่านอา	-13.395403
วอลโว	-12.702256
รสสัมผัส	-13.395403
เหอะ	-10.063198
หน้าฉาก	-13.395403
สมรอรชรอ้อนแอ้น	-13.395403
ผิด	-7.439565
ผิน	-13.395403
โหยหา	-12.702256
เพื่อ	-7.249074
พะเนิน	-12.702256
งอม	-11.785965
โปน	-12.009108
ซี้ด	-13.395403
เซ่อ	-11.315961
โปง	-13.395403
ใจจดจ่อ	-11.785965
เรื่องราว	-9.388070
อำนวย	-9.811884
โปะ	-13.395403
จรกา	-12.702256
งอก	-11.198178
เจ้าข้าวเจ้าของ	-12.296790
เฝ้า	-8.964586
กระเทียม	-12.296790
ประมาท	-10.450964
งอน	-9.898895
จิ๊กกี๋	-12.702256
ประมาณ	-10.217349
ไพล่	-11.603643
ออกรอบ	-13.395403
ปักกิ่ง	-12.702256
พลขับ	-12.702256
สมปรารถนา	-13.395403
พิกุลแก้ว	-13.395403
นุ่มนิ่ม	-12.296790
right	-12.702256
อาน	-12.702256
อาบ	-8.624718
นิตย์	-12.702256
อาด	-13.395403
ช่วย	-6.816152
เท็จ	-11.785965
หน้าหวาน	-13.395403
ตุ่ย	-12.702256
ง้าว	-13.395403
เศษ	-9.425111
อาจ	-6.977038
ประมาทหน้า	-13.395403
สมสู่	-12.702256
นอตหลุด	-13.395403
เครื่อง	-7.236307
เอียง	-9.994205
เก้าอี้	-8.164294
ขัดตา	-13.395403
for	-12.296790
เชื่อฟัง	-11.603643
เปรียญ	-11.315961
ฝ้า	-11.785965
ช่วง	-8.659204
ง้าน	-13.395403
ย่างก้าว	-11.785965
ง้าง	-12.296790
แห่	-9.961416
คณิตศาสตร์	-12.296790
กลัวเกรง	-13.395403
มุส อิช เอ๊าฟ มัคเค่น ไมน ค๊อฟ แฟร์	-13.395403
เปรียบ	-9.994205
อาย	-9.161296
บ้าจี้	-12.296790
แหะ	-12.296790
พรูพราย	-13.395403
รั้ว	-8.599612
ตาเถรหกตกขึ้โคลน	-13.395403
วอน	-12.702256
ไทรย้อย	-13.395403
เจ้าหญิง	-13.395403
ทุกสิ่งทุกอย่าง	-9.566761
แหย	-13.395403
แหม	-8.446643
แหว	-11.449493
แม่ยาย	-11.092818
แหล	-12.702256
แหบ	-10.830453
แหน	-13.395403
เยี่ยมกราย	-12.702256
วอล	-13.395403
โครงการ	-10.997507
หยากไย่	-13.395403
นัยว่า	-13.395403
แหก	-13.395403
สุขุม	-11.198178
สังข์ทอง	-13.395403
เทสต์	-12.702256
เรือนพันเรือน	-13.395403
เฉิบๆ	-13.395403
มอ	-12.296790
เลิกรา	-12.296790
มะ	-12.296790
มา	-4.207104
มี	-4.518998
มิ	-7.775002
ปูนปั้น	-13.395403
มุ	-12.296790
กลางเก่ากลางใหม่	-10.910496
ขี้ข้าม้าครอก	-13.395403
ลงหลักปักชีวิต	-13.395403
ลูกเสือ	-12.296790
ประเมิน	-10.756345
มด	-10.910496
แลนด์	-13.395403
ตุม	-13.395403
มน	-11.315961
เข้าหูซ้ายทะลุหูขวา	-13.395403
บึ้บบั้บ	-13.395403
หุงหาอาหาร	-13.395403
ดาล	-13.395403
อกหัก	-10.830453
ปลงสังเวช	-13.395403
กเฬวราก	-13.395403
บั่นทอน	-12.702256
กระบุง	-12.702256
เส้นตาย	-13.395403
โค่โล่	-13.395403
ท้องเสีย	-12.702256
เกษียณ	-11.092818
ดอกเบี้ย	-11.785965
ตั้งต้น	-11.785965
คฤหาสน์	-12.296790
แกล็กโซ่	-13.395403
บ้านนอก	-10.687353
ม่	-13.395403
คาดการณ์	-11.603643
ยิ้มร่า	-13.395403
เปาะแปะ	-12.296790
โมเม	-12.702256
ตัดตอน	-13.395403
เพิ่มขึ้น	-12.702256
ชะลอม	-12.009108
ขมุกขมัว	-12.296790
เข้าไส้	-13.395403
ขาด	-8.497563
ฟุตบาธ	-13.395403
ฟุตบาด	-13.395403
เจ้ามือ	-12.702256
เซ็คกั้นด์แฮนด์ก็	-13.395403
แฟ็กซ์	-12.296790
ถือว่า	-9.706523
ยักษ์	-9.929667
แปลกหน้า	-10.756345
หยุมหยิม	-13.395403
ปัญญา	-9.961416
แก้ตัว	-10.028107
เห่า	-10.176527
หลังเต่า	-13.395403
บรอนซ์	-12.702256
เห่อ	-10.830453
เเต่	-13.395403
แวววับ	-12.296790
ระโหย	-12.009108
เนือยๆ	-12.296790
ทำได้	-13.395403
เมดิเตอร์เรเนียน	-13.395403
เก๋ไก๋	-13.395403
หายหน้า	-11.603643
หมดไส้หมดพุง	-13.395403
แตงกวา	-12.009108
หัตถกรรม	-13.395403
ยักษา	-13.395403
ลงหลักปักฐาน	-12.702256
เสมอภาค	-12.702256
ศัตรู	-10.137306
ฝัน	-8.650471
สันติ	-12.702256
สล้าง	-11.785965
สังวร	-13.395403
ตุ๊บป่อง	-13.395403
ฝัก	-11.449493
เผือดซีด	-12.296790
แฟล็ช	-13.395403
ฝัง	-9.929667
ตะไหนตะไร	-13.395403
รุ่นๆ	-12.296790
เป่าหู	-12.296790
ดูเดอ	-13.395403
ฉลาดเฉลียว	-12.009108
หวนกลับ	-10.997507
บูรณ์	-13.395403
เปิดเปิง	-13.395403
ฮุป	-13.395403
แม่โขง	-13.395403
ขมีขมัน	-12.009108
แหยแเฝ่น	-12.702256
ฮุก	-13.395403
โอเดอโคโลญจ์	-13.395403
สว่างคาตา	-13.395403
แกละ	-13.395403
อุตสาหกรรม	-12.296790
เมีย	-7.789601
คุณค่า	-10.910496
เผ็ด	-9.731841
รสจัด	-13.395403
ดิ้น	-10.350880
เมืองนอก	-11.603643
สวิงสวาย	-13.395403
หัวค่ำ	-11.449493
กิจกรรม	-9.784485
ฮุย	-13.395403
เผ็ง	-13.395403
มะค่า	-13.395403
ผิดเพี้ยน	-11.449493
กุกกัก	-12.702256
หยัง	-13.395403
ปลาฉลาม	-13.395403
วิปริตผิดแปลก	-13.395403
เป็นธรรม	-11.785965
หนาวเย็น	-12.296790
ประปา	-12.702256
พลิกผละ	-13.395403
อเมซิ่ง	-13.395403
สิงสถิต	-12.702256
หัวเทียน	-12.296790
อักษรา	-12.009108
เพ็ญ	-12.702256
สีหน้า	-7.804416
ก้นกบ	-12.702256
เสียเถอะ	-12.296790
แกร็ก	-13.395403
พ่อแม่พี่น้อง	-12.702256
สังข์	-12.702256
หนาวผู้หญิงต้องอิงผู้ใหญ่	-13.395403
สึกหรอ	-13.395403
ส้มมะขามเปียก	-13.395403
แอร์	-10.259909
บูรณะ	-12.296790
หยัน	-10.997507
มีเ	-13.395403
น้ำสังข์	-13.395403
ศิษย์	-11.315961
มี้	-13.395403
มี่	-11.315961
มะลิซ้อน	-13.395403
ผ่าว	-10.622814
ขมา	-13.395403
เข้ารูป	-11.785965
ถอยหลัง	-13.395403
ยังมี	-13.395403
โอ้เอ้	-12.009108
ปับ	-13.395403
ครบครัน	-11.785965
ผ่าน	-7.251217
เด็กหนุ่ม	-12.009108
อุปสมบท	-13.395403
พุทธศาสน์	-13.395403
เต็มที่	-8.964586
สวัสดิภาพ	-12.702256
ห้องจีน	-13.395403
งึม	-12.296790
พุทธศาสนา	-11.449493
ฟาง	-11.449493
หวัง	-7.789601
ค้นหา	-10.687353
ฟาก	-9.898895
ตาลปัตร	-12.702256
มีด	-10.450964
หวัด	-10.063198
ฟาด	-10.304360
สงคราม	-10.217349
ชีวจิต	-13.395403
ทราบ	-7.974868
เอื้อ	-12.296790
ชี้นิ้ว	-12.702256
ชมชื่น	-12.296790
ทราย	-9.025955
เรือง	-10.997507
รากฐาน	-12.009108
รีสอร์ท	-10.099566
ทั้งๆ	-10.830453
ชั่ว	-9.190710
คุมแค้น	-12.702256
เกาทัณฑ์	-13.395403
เนื้อหนัง	-12.296790
เรือน	-7.834721
มลายหาย	-13.395403
ชีวประวัติ	-12.702256
รอท่า	-13.395403
ตะโพก	-12.702256
เพลีย	-10.830453
love	-11.785965
ม่ง	-13.395403
แม่ง	-12.296790
กังไส	-13.395403
ลูกผู้น้อง	-13.395403
เล้าโลม	-13.395403
แบตเตอรี่	-13.395403
ลูกกรอก	-13.395403
ท่วง	-13.395403
เข้าไป	-10.063198
แม่น	-10.450964
ทะเบียน	-10.304360
งงเป็นไก่ตาแตก	-13.395403
ปึงๆ	-12.296790
เหนื่อยหนัก	-13.395403
ยั่วเย้า	-11.315961
แน่นิ่ง	-12.702256
น้ำไหลไฟดับ	-12.296790
อ้างว้าง	-11.315961
แจ้	-12.009108
พระภูมิ	-13.395403
เต็มตัว	-10.756345
ต่างประเทศ	-12.702256
เซด	-13.395403
สุภาพ	-9.463577
จู้จี้ ขี้บ่น	-13.395403
ง่วงเหงา	-13.395403
เซฟ	-11.315961
บังอาจ	-11.785965
เลือดร้อน	-12.702256
นั่นแน่	-12.702256
แจว	-12.702256
ต้อม	-13.395403
ต้อย	-12.296790
ตัวต่อตัว	-13.395403
ดูหมอ	-12.296790
ใจจืด	-13.395403
เกาะเกี่ยว	-11.785965
คอมมอน	-13.395403
หรือ	-5.443491
หยี	-11.785965
แจก	-10.756345
เป็นผู้เป็นคน	-13.395403
จรด	-10.259909
เผินๆ	-11.785965
ทับทรวง	-13.395403
อ้อยอิ่ง	-11.315961
ปิ๊ง	-12.296790
บะ	-13.395403
ต้อง	-5.484079
ต้อน	-10.756345
อิริยาบถ	-11.092818
ตี้	-13.395403
